Latitude, Longitude, Depth (km), Magnitude, Origin-time (UTC)
-43.5419, 170.311, 5.99896, 0.0, 2009-03-03T06:06:59.003900Z
-43.248, 170.782, 8.962959999999999, 0.0, 2009-03-03T08:10:52.928500Z
-43.3858, 170.051, 28.027099999999997, 0.0, 2009-03-03T11:27:37.907400Z
-43.1558, 171.115, 15.1014, 0.0, 2009-03-03T14:55:31.045400Z
-42.9516, 171.746, 15.011700000000001, 0.0, 2009-03-03T21:59:59.378100Z
-43.04, 171.052, 10.9574, 0.0, 2009-03-05T09:34:35.845800Z
-43.0137, 171.199, 7.286, 0.0, 2009-03-05T17:05:49.356500Z
-42.9616, 171.367, 0.995703, 0.0, 2009-03-06T03:49:59.483400Z
-43.6033, 171.014, 11.9994, 0.0, 2009-03-07T04:35:07.638200Z
-42.9947, 171.469, 1.00951, 0.0, 2009-03-08T01:05:33.430700Z
-43.5346, 170.237, 8.45228, 0.0, 2009-03-09T07:47:54.403600Z
-43.5379, 170.232, 9.04922, 0.0, 2009-03-09T07:51:04.533630Z
-43.2655, 170.836, 8.95605, 0.0, 2009-03-10T11:16:17.913100Z
-43.945, 169.467, 13.9904, 0.0, 2009-03-10T13:26:50.397200Z
-42.9874, 171.41, 12.913799999999998, 0.0, 2009-03-10T20:21:51.312100Z
-43.2794, 171.364, 14.0007, 0.0, 2009-03-11T01:06:23.613700Z
-43.1252, 170.904, 13.9145, 0.0, 2009-03-11T02:58:41.143100Z
-43.5489, 170.626, 9.99811, 0.0, 2009-03-12T01:40:13.046400Z
-43.5292, 170.312, 8.52474, 0.0, 2009-03-12T07:51:58.543100Z
-43.5203, 169.951, 2.22754, 0.0, 2009-03-12T08:48:02.263200Z
-43.518, 170.346, 4.00456, 0.0, 2009-03-12T09:23:10.311500Z
-42.9929, 171.77, 28.220299999999998, 0.0, 2009-03-12T17:21:01.489690Z
-42.9814, 171.126, 16.0055, 0.0, 2009-03-12T23:27:36.712000Z
-43.6223, 170.619, 13.076, 0.0, 2009-03-13T17:22:38.104700Z
-43.529, 170.311, 8.700719999999999, 0.0, 2009-03-13T17:56:20.165300Z
-43.2146, 170.845, 12.268600000000001, 0.0, 2009-03-13T18:25:42.894600Z
-43.2149, 170.833, 8.79043, 0.0, 2009-03-13T18:39:12.869200Z
-43.1747, 170.87, 7.91055, 0.0, 2009-03-13T20:08:50.170700Z
-43.5131, 170.343, 4.00456, 0.0, 2009-03-13T21:01:31.699200Z
-43.7267, 171.317, 21.3883, 0.0, 2009-03-13T21:20:52.740700Z
-43.2216, 170.836, 11.6682, 0.0, 2009-03-13T21:39:07.511790Z
-43.1987, 170.833, 9.590950000000001, 0.0, 2009-03-13T22:58:10.662600Z
-43.2127, 170.818, 12.9173, 0.0, 2009-03-13T23:04:40.910600Z
-43.1193, 171.456, 13.873, 0.0, 2009-03-14T05:19:00.752504Z
-43.4245, 170.951, 12.7689, 0.0, 2009-03-14T08:16:56.752500Z
-43.2005, 171.465, 13.7005, 0.0, 2009-03-14T08:49:28.463700Z
-43.5141, 170.221, 6.72357, 0.0, 2009-03-14T10:26:48.979400Z
-43.4841, 170.04, 2.9901, 0.0, 2009-03-14T11:44:34.402500Z
-43.0944, 170.796, 13.1381, 0.0, 2009-03-14T11:54:15.801800Z
-43.5472, 170.627, 9.99811, 0.0, 2009-03-14T17:53:45.870700Z
-43.1796, 171.413, 13.7695, 0.0, 2009-03-15T04:54:15.999400Z
-43.512, 170.346, 4.00111, 0.0, 2009-03-15T05:11:59.347100Z
-43.5829, 170.54, 3.00391, 0.0, 2009-03-15T05:13:10.186600Z
-43.4043, 170.763, 10.9988, 0.0, 2009-03-15T09:20:04.177290Z
-43.7402, 169.677, 11.996, 0.0, 2009-03-15T13:28:07.560090Z
-43.6137, 170.186, 10.0016, 0.0, 2009-03-15T14:06:25.311400Z
-43.3867, 171.627, 21.4228, 0.0, 2009-03-15T16:06:45.754900Z
-42.9868, 171.741, 13.7419, 0.0, 2009-03-15T21:30:30.769600Z
-43.7137, 170.599, 8.00716, 0.0, 2009-03-16T10:02:51.742600Z
-43.1418, 171.326, 11.209200000000001, 0.0, 2009-03-16T14:55:24.109700Z
-43.0243, 171.454, 14.245700000000001, 0.0, 2009-03-16T17:18:22.671000Z
-43.4948, 170.353, 10.633, 0.0, 2009-03-16T17:32:23.295000Z
-43.3077, 171.023, 2.9970100000000004, 0.0, 2009-03-16T19:26:44.585300Z
-42.9947, 171.395, 11.4991, 0.0, 2009-03-17T04:18:09.212460Z
-43.1658, 170.671, 14.0007, 0.0, 2009-03-17T07:01:42.816100Z
-43.2571, 170.831, 9.904950000000001, 0.0, 2009-03-17T11:32:31.088400Z
-43.1464, 170.764, 0.00195312, 0.0, 2009-03-17T21:32:21.718000Z
-43.4897, 170.678, 11.0022, 0.0, 2009-03-18T00:59:58.149300Z
-43.2789, 170.753, 6.00241, 0.0, 2009-03-18T02:12:36.413100Z
-43.5785, 170.595, 14.0007, 0.0, 2009-03-18T12:30:10.185200Z
-43.172, 171.449, 11.8096, 0.0, 2009-03-18T12:53:05.824470Z
-43.1457, 171.271, 1.0026, 0.0, 2009-03-18T19:11:14.850700Z
-43.5195, 170.35, 4.00456, 0.0, 2009-03-19T01:03:41.293700Z
-43.4219, 170.64, 9.99811, 0.0, 2009-03-19T03:09:47.860900Z
-43.1256, 170.888, 13.638399999999999, 0.0, 2009-03-19T11:06:54.646300Z
-43.2715, 170.934, 9.694469999999999, 0.0, 2009-03-19T11:34:17.392700Z
-43.1158, 170.927, 15.0014, 0.0, 2009-03-20T06:14:57.150600Z
-43.3852, 170.779, 10.9884, 0.0, 2009-03-20T12:03:43.731700Z
-43.425, 170.644, 12.4135, 0.0, 2009-03-21T13:38:26.731200Z
-42.9738, 171.356, 12.2306, 0.0, 2009-03-22T15:03:57.732500Z
-43.5803, 170.609, 13.662600000000001, 0.0, 2009-03-22T15:43:12.610600Z
-43.5871, 170.596, 13.6764, 0.0, 2009-03-22T15:44:24.269200Z
-43.5859, 170.596, 13.776399999999999, 0.0, 2009-03-22T16:32:59.009000Z
-43.1643, 170.876, 7.2653, 0.0, 2009-03-22T23:57:01.829430Z
-43.431, 170.669, 10.9988, 0.0, 2009-03-23T02:42:23.985800Z
-43.411, 170.807, 9.00091, 0.0, 2009-03-23T06:08:15.257300Z
-42.9902, 171.193, 7.9416, 0.0, 2009-03-23T12:43:23.930800Z
-43.3988, 170.786, 9.99811, 0.0, 2009-03-23T15:10:13.479000Z
-43.1439, 171.117, 16.9958, 0.0, 2009-03-24T00:44:10.168900Z
-43.1776, 171.067, 17.0027, 0.0, 2009-03-24T01:56:39.142500Z
-43.1978, 170.796, 15.0014, 0.0, 2009-03-24T13:56:47.285000Z
-43.5286, 170.352, 11.9994, 0.0, 2009-03-24T17:02:10.891200Z
-43.5264, 170.355, 13.0001, 0.0, 2009-03-24T17:45:43.465700Z
-43.0673, 171.093, 21.3262, 0.0, 2009-03-25T04:44:43.368700Z
-43.5032, 170.267, 11.0022, 0.0, 2009-03-25T10:42:13.042100Z
-43.5315, 170.347, 12.7689, 0.0, 2009-03-25T12:03:31.694800Z
-43.933, 169.62, 20.0012, 0.0, 2009-03-25T16:25:25.035300Z
-43.9274, 169.612, 20.0012, 0.0, 2009-03-25T16:25:25.130000Z
-43.5592, 170.56, 12.6343, 0.0, 2009-03-26T03:06:16.469800Z
-43.5509, 170.342, 8.07272, 0.0, 2009-03-26T14:28:48.270500Z
-43.5001, 170.264, 13.9973, 0.0, 2009-03-26T15:44:17.915200Z
-43.0767, 170.99, 9.00091, 0.0, 2009-03-27T09:37:28.873600Z
-44.3289, 169.993, 21.968, 0.0, 2009-03-27T16:46:38.371500Z
-43.3949, 171.011, 8.997459999999998, 0.0, 2009-03-27T21:41:46.184600Z
-43.4309, 171.039, 14.0111, 0.0, 2009-03-28T13:55:39.966500Z
-43.0845, 170.829, 1.9998, 0.0, 2009-03-28T18:59:58.486000Z
-43.2256, 170.901, 16.2815, 0.0, 2009-03-29T06:07:44.263100Z
-44.2482, 170.045, 19.9943, 0.0, 2009-03-29T07:44:36.451700Z
-43.5694, 170.101, 9.99811, 0.0, 2009-03-29T18:09:58.375000Z
-43.2565, 170.737, 11.930399999999999, 0.0, 2009-03-29T18:50:33.448400Z
-42.8448, 171.31, 0.00195312, 0.0, 2009-03-30T01:46:26.417400Z
-43.0823, 171.131, -0.011849, 0.0, 2009-03-30T05:47:31.857100Z
-42.9535, 171.371, 11.0022, 0.0, 2009-03-30T07:45:36.519600Z
-43.2486, 171.05, 15.9986, 0.0, 2009-03-30T08:10:22.494800Z
-43.0998, 171.016, 15.9986, 0.0, 2009-03-30T09:18:54.968900Z
-42.9839, 171.413, 1.00951, 0.0, 2009-03-30T13:02:56.023500Z
-43.8842, 169.682, 19.004, 0.0, 2009-03-30T13:13:34.939000Z
-43.4927, 171.077, 10.9367, 0.0, 2009-03-30T17:31:39.322500Z
-43.2188, 171.086, 14.7633, 0.0, 2009-03-31T01:46:27.928900Z
-43.0028, 171.434, 16.502299999999998, 0.0, 2009-03-31T06:07:34.771500Z
-43.3163, 171.711, 13.5763, 0.0, 2009-03-31T10:44:25.390500Z
-43.163, 170.906, 17.0027, 0.0, 2009-03-31T16:36:22.043300Z
-42.9896, 171.433, 12.5066, 0.0, 2009-03-31T18:06:37.757700Z
-43.2274, 170.88, 19.004, 0.0, 2009-04-01T02:09:11.741400Z
-42.9933, 171.353, 10.9056, 0.0, 2009-04-01T23:03:06.424020Z
-43.1077, 171.443, 13.0001, 0.0, 2009-04-02T13:04:12.864300Z
-43.4536, 171.655, 20.0081, 0.0, 2009-04-02T19:24:33.080400Z
-43.4517, 171.653, 19.9943, 0.0, 2009-04-02T19:24:33.097100Z
-43.0556, 171.376, 12.327200000000001, 0.0, 2009-04-02T20:04:40.640800Z
-44.0657, 170.009, 20.0081, 0.0, 2009-04-03T00:18:16.023200Z
-43.2946, 170.954, 2.00326, 0.0, 2009-04-03T01:02:05.026850Z
-43.473, 170.879, 11.9994, 0.0, 2009-04-03T12:02:45.753100Z
-43.1704, 170.726, 14.0007, 0.0, 2009-04-03T12:37:12.735900Z
-43.5046, 170.277, 12.158100000000001, 0.0, 2009-04-03T14:56:10.950400Z
-42.8929, 171.606, 28.820700000000002, 0.0, 2009-04-03T21:30:32.881100Z
-43.5084, 170.1, 3.00391, 0.0, 2009-04-04T22:29:40.171200Z
-43.1259, 171.01, 2.7589200000000003, 0.0, 2009-04-05T02:35:33.069600Z
-43.4328, 170.714, 16.4782, 0.0, 2009-04-05T06:19:57.184800Z
-42.6813, 171.635, 38.3924, 0.0, 2009-04-05T10:48:59.822100Z
-43.3888, 171.002, 18.993599999999997, 0.0, 2009-04-05T14:18:21.358900Z
-43.0267, 171.475, 13.0035, 0.0, 2009-04-06T21:41:03.385500Z
-43.6316, 170.853, 12.272, 0.0, 2009-04-07T05:55:37.132300Z
-43.4476, 171.262, 20.0012, 0.0, 2009-04-08T21:49:54.174300Z
-43.0549, 171.067, 13.2382, 0.0, 2009-04-08T23:06:19.002900Z
-43.0424, 171.074, 4.29785, 0.0, 2009-04-09T04:20:30.712600Z
-43.8564, 169.853, 20.0081, 0.0, 2009-04-09T06:07:51.893100Z
-43.1283, 170.882, 16.7025, 0.0, 2009-04-10T04:29:47.278600Z
-43.1236, 170.984, 16.6197, 0.0, 2009-04-11T01:14:52.508900Z
-42.9825, 171.337, 14.0732, 0.0, 2009-04-11T09:40:02.817040Z
-43.5009, 170.281, 9.856639999999999, 0.0, 2009-04-11T13:15:29.085200Z
-43.5706, 170.503, 11.9994, 0.0, 2009-04-11T15:06:54.493800Z
-43.0092, 171.412, 1.00951, 0.0, 2009-04-12T00:12:18.367600Z
-43.1475, 171.366, -0.474219, 0.0, 2009-04-12T00:59:38.869800Z
-43.5858, 170.569, 12.8931, 0.0, 2009-04-13T01:05:09.664540Z
-43.454, 170.393, 9.39082, 0.0, 2009-04-14T12:34:45.662300Z
-43.5478, 169.979, 9.483979999999999, 0.0, 2009-04-15T05:14:04.978650Z
-43.0893, 170.77, 12.9414, 0.0, 2009-04-16T11:29:05.728710Z
-43.7047, 169.712, 11.0022, 0.0, 2009-04-17T08:55:58.237100Z
-43.4247, 170.683, 17.0027, 0.0, 2009-04-17T17:41:29.743300Z
-43.0069, 171.486, 17.9999, 0.0, 2009-04-17T19:25:03.848650Z
-42.9332, 171.141, 5.90924, 0.0, 2009-04-18T00:25:59.902200Z
-43.4485, 170.396, 11.3611, 0.0, 2009-04-18T09:50:30.291300Z
-43.1975, 170.822, 16.9923, 0.0, 2009-04-19T10:54:19.176800Z
-43.0996, 170.912, 16.647299999999998, 0.0, 2009-04-19T14:14:57.933700Z
-43.5267, 170.598, 13.3348, 0.0, 2009-04-19T15:20:55.611900Z
-43.3212, 170.753, 8.13138, 0.0, 2009-04-20T09:01:51.946200Z
-43.0396, 171.039, 13.321, 0.0, 2009-04-20T09:26:32.155400Z
-43.0903, 170.884, 2.00326, 0.0, 2009-04-20T09:29:44.645400Z
-42.5553, 171.15, 19.9943, 0.0, 2009-04-20T18:27:02.558850Z
-43.5247, 170.258, 14.0007, 0.0, 2009-04-21T08:22:33.392500Z
-43.411, 170.801, 9.00091, 0.0, 2009-04-21T12:15:17.076000Z
-42.9366, 171.166, 7.869140000000001, 0.0, 2009-04-22T01:07:49.432100Z
-43.0336, 171.091, 18.1862, 0.0, 2009-04-22T08:47:33.607400Z
-43.1417, 170.931, 17.396, 0.0, 2009-04-22T10:19:34.843400Z
-43.2572, 171.015, 15.2705, 0.0, 2009-04-22T12:19:13.216400Z
-43.5527, 169.937, 9.00091, 0.0, 2009-04-22T13:10:32.461400Z
-43.4323, 170.725, 17.0475, 0.0, 2009-04-22T17:30:32.229000Z
-42.9556, 171.475, 0.995703, 0.0, 2009-04-22T20:57:29.383900Z
-43.0932, 170.884, 1.9756500000000001, 0.0, 2009-04-22T21:00:36.170300Z
-43.0124, 171.456, 16.9923, 0.0, 2009-04-23T03:40:06.170090Z
-43.1945, 170.803, 17.0061, 0.0, 2009-04-23T06:02:16.141000Z
-43.217, 170.801, 17.5306, 0.0, 2009-04-23T07:08:48.700900Z
-43.1988, 170.799, 16.9923, 0.0, 2009-04-24T07:21:03.886420Z
-43.237, 170.768, 15.0014, 0.0, 2009-04-24T09:47:18.487400Z
-43.254, 170.804, 15.0048, 0.0, 2009-04-24T11:47:36.606600Z
-43.1745, 170.857, 16.523, 0.0, 2009-04-24T16:44:27.151900Z
-43.0103, 171.457, 16.999200000000002, 0.0, 2009-04-24T18:37:26.163100Z
-43.1315, 170.938, 17.6065, 0.0, 2009-04-25T04:51:29.313900Z
-42.9124, 171.617, 5.15703, 0.0, 2009-04-25T05:56:51.297900Z
-43.3434, 171.018, 3.9907600000000003, 0.0, 2009-04-25T07:07:22.100400Z
-43.1641, 170.927, 16.9923, 0.0, 2009-04-26T16:54:47.039900Z
-43.5936, 170.244, 11.996, 0.0, 2009-04-27T09:40:32.816700Z
-43.3005, 170.767, 15.0048, 0.0, 2009-04-27T10:13:40.568000Z
-43.1778, 170.889, 16.9923, 0.0, 2009-04-27T15:57:22.712000Z
-43.2189, 170.873, 19.004, 0.0, 2009-04-27T18:37:23.690600Z
-43.2247, 170.877, 18.9971, 0.0, 2009-04-27T18:42:31.816900Z
-43.2311, 170.861, 19.997700000000002, 0.0, 2009-04-27T18:43:31.344100Z
-42.9309, 171.344, 5.47103, 0.0, 2009-04-28T01:49:58.865400Z
-43.4499, 170.651, 15.0014, 0.0, 2009-04-28T11:42:31.251500Z
-43.4677, 170.653, 14.483799999999999, 0.0, 2009-04-28T12:49:44.639400Z
-43.5923, 170.024, 9.00091, 0.0, 2009-04-28T17:45:01.411410Z
-43.0811, 170.841, -0.729557, 0.0, 2009-04-30T02:28:55.368600Z
-43.1659, 171.097, 17.9999, 0.0, 2009-04-30T17:55:24.498900Z
-43.524, 169.996, 9.00091, 0.0, 2009-05-01T05:32:57.695900Z
-42.5869, 171.152, 27.2473, 0.0, 2009-05-01T13:35:50.434100Z
-43.5082, 170.35, 4.00111, 0.0, 2009-05-02T04:47:07.793840Z
-43.0014, 171.451, 17.9999, 0.0, 2009-05-02T05:50:19.212600Z
-43.1503, 170.948, 19.004, 0.0, 2009-05-03T05:26:56.473900Z
-43.4211, 170.58, 15.0531, 0.0, 2009-05-03T13:28:28.842800Z
-43.5099, 171.12, 18.9867, 0.0, 2009-05-03T13:39:09.643820Z
-43.5486, 170.554, 12.406600000000001, 0.0, 2009-05-03T19:15:36.214600Z
-43.412, 170.557, 15.0048, 0.0, 2009-05-03T19:53:11.122100Z
-44.1448, 170.157, 4.00456, 0.0, 2009-05-04T01:44:21.476100Z
-43.5079, 170.331, 4.00111, 0.0, 2009-05-04T03:31:26.809200Z
-43.1113, 170.713, 13.258899999999999, 0.0, 2009-05-04T14:16:04.428740Z
-43.6732, 170.611, 11.1816, 0.0, 2009-05-04T17:38:14.427500Z
-43.2243, 170.73, 16.002, 0.0, 2009-05-05T05:51:44.588500Z
-43.1451, 170.846, 17.088900000000002, 0.0, 2009-05-06T07:38:27.239900Z
-43.4804, 170.19, 13.721200000000001, 0.0, 2009-05-06T15:44:52.742700Z
-43.278, 170.787, 15.0014, 0.0, 2009-05-07T04:46:55.799800Z
-43.2773, 170.774, 16.999200000000002, 0.0, 2009-05-07T04:47:41.958300Z
-43.6546, 170.373, 11.0022, 0.0, 2009-05-07T06:49:00.251479Z
-43.1235, 170.929, 18.6037, 0.0, 2009-05-07T11:53:36.248400Z
-43.2752, 170.791, 13.9352, 0.0, 2009-05-07T13:42:42.460900Z
-43.2764, 170.776, 16.002, 0.0, 2009-05-07T17:20:03.077570Z
-43.2776, 170.787, 15.0048, 0.0, 2009-05-07T18:17:42.526900Z
-43.1427, 170.924, 17.3098, 0.0, 2009-05-08T00:34:36.171500Z
-43.1356, 170.9, 16.999200000000002, 0.0, 2009-05-08T00:46:59.685700Z
-43.1922, 171.072, 15.322299999999998, 0.0, 2009-05-08T00:51:21.522800Z
-43.5511, 170.125, 9.74622, 0.0, 2009-05-08T00:55:25.356900Z
-43.1362, 170.921, 16.9958, 0.0, 2009-05-08T01:10:21.989300Z
-43.0755, 170.958, 8.00026, 0.0, 2009-05-08T01:13:31.674400Z
-43.1089, 170.94, 19.004, 0.0, 2009-05-08T01:14:34.813800Z
-43.1233, 170.929, 18.507099999999998, 0.0, 2009-05-08T01:24:24.652500Z
-43.1323, 170.934, 18.0033, 0.0, 2009-05-08T01:27:13.065000Z
-43.1475, 170.927, 19.0143, 0.0, 2009-05-08T02:22:10.955900Z
-43.5086, 171.079, 21.381400000000003, 0.0, 2009-05-08T02:54:31.083500Z
-43.133, 170.934, 18.6727, 0.0, 2009-05-08T05:21:20.410200Z
-43.1555, 170.922, 17.7894, 0.0, 2009-05-08T05:42:47.682700Z
-43.1327, 170.855, 17.0061, 0.0, 2009-05-09T04:13:11.364600Z
-43.113, 170.951, 17.9999, 0.0, 2009-05-09T05:53:06.044730Z
-43.157, 170.921, 19.318, 0.0, 2009-05-09T14:11:08.150960Z
-43.1388, 170.861, 16.002, 0.0, 2009-05-09T17:24:09.915530Z
-43.5721, 170.212, 11.9994, 0.0, 2009-05-09T21:05:47.840300Z
-43.5722, 170.212, 11.9994, 0.0, 2009-05-09T21:06:05.434660Z
-43.5955, 170.57, 11.368, 0.0, 2009-05-10T00:56:44.244400Z
-43.1437, 170.849, 17.0061, 0.0, 2009-05-11T00:40:11.160300Z
-43.0815, 170.958, 15.0048, 0.0, 2009-05-11T01:14:10.582400Z
-42.9858, 171.366, 12.009799999999998, 0.0, 2009-05-11T08:34:35.595200Z
-43.0776, 170.882, 0.00195312, 0.0, 2009-05-11T20:27:55.565000Z
-43.6363, 170.619, 12.075299999999999, 0.0, 2009-05-11T22:22:43.604400Z
-43.2175, 171.065, 17.9999, 0.0, 2009-05-12T07:16:12.057600Z
-43.7521, 168.958, 24.9768, 0.0, 2009-05-12T08:28:05.625410Z
-43.642, 170.627, 13.0001, 0.0, 2009-05-12T12:31:31.858700Z
-43.5092, 170.263, 4.00111, 0.0, 2009-05-13T04:27:39.904800Z
-43.5151, 170.267, 6.80638, 0.0, 2009-05-13T05:11:39.563300Z
-43.4183, 171.389, 20.0978, 0.0, 2009-05-13T08:59:40.355100Z
-43.1105, 171.057, 19.204099999999997, 0.0, 2009-05-13T12:32:40.760500Z
-43.115, 170.992, 18.7452, 0.0, 2009-05-14T06:54:32.061500Z
-43.4225, 171.42, 19.9874, 0.0, 2009-05-15T04:44:30.387800Z
-43.0331, 171.368, 16.0124, 0.0, 2009-05-18T11:07:07.964870Z
-43.6311, 170.228, 10.0085, 0.0, 2009-05-18T15:02:47.375800Z
-43.1775, 171.099, 15.425799999999999, 0.0, 2009-05-19T17:51:51.828000Z
-43.0907, 171.402, 14.8392, 0.0, 2009-05-20T01:44:12.389600Z
-43.197, 171.014, 16.002, 0.0, 2009-05-20T04:01:31.990800Z
-43.4072, 170.927, 11.9994, 0.0, 2009-05-20T06:13:01.637130Z
-43.3309, 170.926, 17.9964, 0.0, 2009-05-20T07:36:22.862300Z
-43.3412, 171.043, 14.549299999999999, 0.0, 2009-05-21T11:22:27.704200Z
-43.2868, 170.749, 5.99206, 0.0, 2009-05-22T01:48:11.097400Z
-43.269, 171.083, 12.8689, 0.0, 2009-05-23T21:13:52.900600Z
-43.2653, 171.075, 12.4894, 0.0, 2009-05-23T22:02:43.577700Z
-42.9691, 171.008, 13.0035, 0.0, 2009-05-24T02:33:15.232900Z
-43.3409, 171.047, 14.991, 0.0, 2009-05-24T04:41:36.949500Z
-43.5184, 170.333, 6.99616, 0.0, 2009-05-24T05:03:23.499900Z
-43.4998, 170.362, 10.7434, 0.0, 2009-05-24T05:17:56.935700Z
-43.5193, 170.367, 9.65996, 0.0, 2009-05-24T05:43:24.187300Z
-43.5154, 170.335, 6.99961, 0.0, 2009-05-24T08:58:10.026600Z
-43.2627, 171.074, 12.3065, 0.0, 2009-05-24T14:54:28.840900Z
-43.264, 171.076, 12.178799999999999, 0.0, 2009-05-24T17:34:08.382830Z
-43.2616, 171.075, 12.3824, 0.0, 2009-05-24T22:11:25.090200Z
-43.2596, 171.075, 12.841299999999999, 0.0, 2009-05-25T00:11:13.775300Z
-42.9584, 171.366, 17.9999, 0.0, 2009-05-25T01:42:12.658100Z
-43.0509, 170.908, 9.00091, 0.0, 2009-05-25T01:54:30.706700Z
-43.2134, 171.009, 14.0007, 0.0, 2009-05-25T13:13:31.699600Z
-43.6069, 170.559, 9.99466, 0.0, 2009-05-25T18:04:12.784400Z
-43.4185, 171.412, 18.020599999999998, 0.0, 2009-05-25T18:23:51.119200Z
-43.3553, 170.377, 14.577, 0.0, 2009-05-25T22:45:38.593200Z
-43.4267, 170.62, 10.9988, 0.0, 2009-05-26T05:16:25.970300Z
-43.4242, 170.52, 14.0007, 0.0, 2009-05-26T09:57:06.908800Z
-43.2438, 170.807, 17.9999, 0.0, 2009-05-26T19:25:27.897200Z
-43.1492, 170.876, 17.993, 0.0, 2009-05-26T19:47:56.413700Z
-43.2512, 170.999, 15.0014, 0.0, 2009-05-27T09:02:52.070800Z
-43.5407, 171.036, 11.0022, 0.0, 2009-05-27T13:28:17.536300Z
-43.1439, 170.884, 16.9923, 0.0, 2009-05-27T20:40:04.742250Z
-43.1388, 170.935, 16.0917, 0.0, 2009-05-27T23:21:50.135300Z
-42.8618, 171.052, 12.9932, 0.0, 2009-05-28T02:38:46.460900Z
-43.5378, 170.254, 9.99811, 0.0, 2009-05-28T08:22:30.593000Z
-43.2324, 170.997, 15.0014, 0.0, 2009-05-28T16:39:50.784100Z
-43.5169, 170.261, 6.99616, 0.0, 2009-05-28T21:53:42.495600Z
-43.2707, 170.771, 9.01471, 0.0, 2009-05-29T02:39:07.549900Z
-42.9777, 171.466, 14.991, 0.0, 2009-05-29T12:30:10.140200Z
-43.6474, 170.114, 11.0022, 0.0, 2009-05-30T12:45:37.329500Z
-43.0008, 171.344, 14.0111, 0.0, 2009-05-30T13:05:59.265100Z
-43.4707, 170.281, 7.38952, 0.0, 2009-05-30T15:58:19.426300Z
-43.1734, 171.08, 17.0027, 0.0, 2009-05-31T04:01:19.467500Z
-43.1576, 171.402, -0.998698, 0.0, 2009-05-31T08:22:57.810800Z
-42.9916, 171.466, 13.9973, 0.0, 2009-05-31T12:08:14.992300Z
-42.9139, 171.726, 25.7773, 0.0, 2009-05-31T12:29:35.543300Z
-43.2101, 171.33, 15.073799999999999, 0.0, 2009-05-31T18:07:04.596980Z
-42.9693, 171.431, 17.0061, 0.0, 2009-05-31T21:06:33.984900Z
-42.983, 171.192, 0.995703, 0.0, 2009-05-31T22:56:43.774300Z
-43.5445, 170.549, 12.9104, 0.0, 2009-06-01T02:57:57.748000Z
-43.2338, 170.893, 19.0005, 0.0, 2009-06-01T10:54:30.231200Z
-42.9814, 171.197, 6.79258, 0.0, 2009-06-01T23:51:52.978600Z
-43.076, 170.912, 1.62715, 0.0, 2009-06-02T06:35:29.731100Z
-43.036, 171.211, 7.2894499999999995, 0.0, 2009-06-02T08:02:52.355300Z
-42.893, 171.004, 5.1777299999999995, 0.0, 2009-06-03T07:33:08.000310Z
-43.2562, 171.858, 30.5943, 0.0, 2009-06-03T08:22:59.359500Z
-43.0432, 170.913, 15.6087, 0.0, 2009-06-03T08:49:33.514400Z
-43.0304, 170.917, 15.0048, 0.0, 2009-06-03T08:49:33.812400Z
-43.6214, 170.084, 10.0085, 0.0, 2009-06-03T08:50:04.574970Z
-42.9943, 171.441, 14.991, 0.0, 2009-06-03T16:36:51.921500Z
-43.1958, 170.805, 15.0014, 0.0, 2009-06-03T22:04:45.986900Z
-43.4767, 171.332, 20.3462, 0.0, 2009-06-04T06:08:01.534570Z
-42.9673, 171.563, 17.1234, 0.0, 2009-06-04T14:18:24.093600Z
-43.1428, 170.871, 16.002, 0.0, 2009-06-04T19:01:16.161800Z
-43.1452, 171.484, 12.7827, 0.0, 2009-06-05T03:11:12.150200Z
-43.5163, 170.278, 6.97891, 0.0, 2009-06-05T19:39:25.232700Z
-43.1738, 171.103, 16.002, 0.0, 2009-06-05T22:47:17.028100Z
-44.0025, 169.572, 20.0012, 0.0, 2009-06-06T16:27:45.565300Z
-43.1947, 170.827, 14.0007, 0.0, 2009-06-06T16:46:33.417900Z
-43.1914, 170.809, 15.0014, 0.0, 2009-06-06T17:34:32.295100Z
-43.4, 170.741, 11.005700000000001, 0.0, 2009-06-08T08:24:44.631800Z
-43.2226, 171.0, 14.9945, 0.0, 2009-06-09T17:25:08.210620Z
-43.4202, 170.809, 9.904950000000001, 0.0, 2009-06-09T20:38:05.961680Z
-43.1439, 170.928, 17.0027, 0.0, 2009-06-09T22:44:55.305600Z
-43.5236, 171.123, 19.4008, 0.0, 2009-06-10T07:24:53.436600Z
-43.1946, 170.826, 15.9986, 0.0, 2009-06-10T16:29:53.765500Z
-43.6327, 170.539, 10.9056, 0.0, 2009-06-10T19:23:59.698200Z
-43.4955, 170.656, 13.2451, 0.0, 2009-06-10T20:17:05.264680Z
-43.0914, 170.922, 16.5679, 0.0, 2009-06-11T05:18:26.690800Z
-43.3058, 171.207, 15.1428, 0.0, 2009-06-11T10:24:53.009000Z
-43.1316, 170.958, 14.991, 0.0, 2009-06-11T21:21:55.914400Z
-43.4264, 170.467, 14.0007, 0.0, 2009-06-12T02:04:58.397100Z
-43.3285, 170.865, 10.2431, 0.0, 2009-06-12T22:17:45.948900Z
-43.3303, 170.867, 10.2535, 0.0, 2009-06-12T22:49:57.974500Z
-43.2635, 170.78, 9.51504, 0.0, 2009-06-13T11:03:30.765800Z
